"old_path","file_role","scientific_owner","active_status","tracked","baseline_manifest_member","destination_repo","proposed_new_path","rationale"
"config/marker_panels/wgcna_reference_marker_sets.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/marker_panels/wgcna_reference_marker_sets.csv","frozen scientific configuration contract"
"config/microglia_neuropil_independence.yml","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/microglia_neuropil_independence.yml","frozen scientific configuration contract"
"config/output_namespaces.yml","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,TRUE,"pRoteomics","config/output_namespaces.yml","frozen scientific configuration contract"
"config/wgcna_labels/microglia.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/wgcna_labels/microglia.csv","frozen scientific configuration contract"
"config/wgcna_labels/neuron_neuropil.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/wgcna_labels/neuron_neuropil.csv","frozen scientific configuration contract"
"config/wgcna_supermodules/microglia.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/wgcna_supermodules/microglia.csv","frozen scientific configuration contract"
"config/wgcna_supermodules/neuron_neuropil.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/wgcna_supermodules/neuron_neuropil.csv","frozen scientific configuration contract"
"config/wgcna_supermodules/neuron_soma.csv","ANALYSIS_CONFIG","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","config/wgcna_supermodules/neuron_soma.csv","frozen scientific configuration contract"
"data/external/reference_markers/allen_celltypes/.gitkeep","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/allen_celltypes/.gitkeep","raw / reference input pointer; content not relocated"
"data/external/reference_markers/brainrnaseq_barres/.gitkeep","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/brainrnaseq_barres/.gitkeep","raw / reference input pointer; content not relocated"
"data/external/reference_markers/dropviz_saunders/.gitkeep","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/dropviz_saunders/.gitkeep","raw / reference input pointer; content not relocated"
"data/external/reference_markers/ewce/.gitkeep","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/ewce/.gitkeep","raw / reference input pointer; content not relocated"
"data/external/reference_markers/reference_marker_sources.yml","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/reference_marker_sources.yml","raw / reference input pointer; content not relocated"
"data/external/reference_markers/zeisel_linnarsson/.gitkeep","RAW_INPUT_REFERENCE","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/external/reference_markers/zeisel_linnarsson/.gitkeep","raw / reference input pointer; content not relocated"
"data/metadata/README.md","METADATA","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/metadata/README.md","raw / reference input pointer; content not relocated"
"data/metadata/TPE9_sample_metadata_males.xlsx","METADATA","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/metadata/TPE9_sample_metadata_males.xlsx","raw / reference input pointer; content not relocated"
"data/metadata/manual_mapping.xlsx","METADATA","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","data/metadata/manual_mapping.xlsx","raw / reference input pointer; content not relocated"
"docs/ATLAS_PROGRAM_SELECTION_AND_NAMING_RULES.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,TRUE,"pRoteomics","docs/ATLAS_PROGRAM_SELECTION_AND_NAMING_RULES.md","repository documentation"
"docs/BIOLOGICAL_INTERPRETATION.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/BIOLOGICAL_INTERPRETATION.md","repository documentation"
"docs/CANONICAL_ANALYSIS_ENTRYPOINTS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/CANONICAL_ANALYSIS_ENTRYPOINTS.md","repository documentation"
"docs/DATASETS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/DATASETS.md","repository documentation"
"docs/INPUT_CONTRACTS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/INPUT_CONTRACTS.md","repository documentation"
"docs/MAINTENANCE.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/MAINTENANCE.md","repository documentation"
"docs/MANUSCRIPT_DRAFTING_PROGRESS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/MANUSCRIPT_DRAFTING_PROGRESS.md","repository documentation"
"docs/MANUSCRIPT_STATISTICAL_CONTRACT.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,TRUE,"pRoteomics","docs/MANUSCRIPT_STATISTICAL_CONTRACT.md","repository documentation"
"docs/MICROGLIA_ROI_INTERPRETATION.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/MICROGLIA_ROI_INTERPRETATION.md","repository documentation"
"docs/NAMING_MIGRATION.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/NAMING_MIGRATION.md","repository documentation"
"docs/OUTPUT_CONTRACTS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/OUTPUT_CONTRACTS.md","repository documentation"
"docs/PRERESTRUCTURE_FREEZE.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/PRERESTRUCTURE_FREEZE.md","repository documentation"
"docs/PRIDE_EXPORT.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/PRIDE_EXPORT.md","repository documentation"
"docs/PRIDE_submission_workflow.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/PRIDE_submission_workflow.md","repository documentation"
"docs/PUBLICATION_FREEZE.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/PUBLICATION_FREEZE.md","repository documentation"
"docs/PUBLICATION_HARDENING_PROGRESS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/PUBLICATION_HARDENING_PROGRESS.md","repository documentation"
"docs/README.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/README.md","repository documentation"
"docs/RENV_LOCK_STATUS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/RENV_LOCK_STATUS.md","repository documentation"
"docs/REPOSITORY_ARCHITECTURE.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/REPOSITORY_ARCHITECTURE.md","repository documentation"
"docs/REVIEWER_REPRODUCIBILITY.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/REVIEWER_REPRODUCIBILITY.md","repository documentation"
"docs/SPATIAL_SYSTEMS_FOUNDATIONS.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/SPATIAL_SYSTEMS_FOUNDATIONS.md","repository documentation"
"docs/WGCNA_WORKFLOW.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/WGCNA_WORKFLOW.md","repository documentation"
"docs/active_script_audit.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/active_script_audit.md","repository documentation"
"docs/active_script_io_audit.tsv","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/active_script_io_audit.tsv","repository documentation"
"docs/biological_interpretation_guide.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/biological_interpretation_guide.md","repository documentation"
"docs/current_data_flow.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/current_data_flow.md","repository documentation"
"docs/file_contracts.tsv","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/file_contracts.tsv","repository documentation"
"docs/hardcoded_path_inventory.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/hardcoded_path_inventory.md","repository documentation"
"docs/publication_freeze_manifest.yml","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,TRUE,"pRoteomics","docs/publication_freeze_manifest.yml","repository documentation"
"docs/refactor_backlog.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/refactor_backlog.md","repository documentation"
"docs/repository_infrastructure_todo.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","docs/repository_infrastructure_todo.md","repository documentation"
"figures/README.md","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/README.md","superseded figure generation retained for publication provenance"
"figures/candidate_figure_02.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/candidate_figure_02.R","superseded figure generation retained for publication provenance"
"figures/candidate_figure_03.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/candidate_figure_03.R","superseded figure generation retained for publication provenance"
"figures/candidate_figure_contact_sheet.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/candidate_figure_contact_sheet.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_extended_data.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_extended_data.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_figure_02.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_figure_02.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_figure_03.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_figure_03.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_previews.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_previews.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_readmes.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_readmes.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_supplementary_tables.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_supplementary_tables.R","superseded figure generation retained for publication provenance"
"figures/editorial_v8_vector_audit.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/editorial_v8_vector_audit.R","superseded figure generation retained for publication provenance"
"figures/extended_data_behaviour.R","MANUSCRIPT_RENDERER","publication","ACTIVE_SUPPORT",TRUE,FALSE,"Exp9_manuscript","figures/extended_data_behaviour.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/extended_data_behaviour_panels.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/extended_data_behaviour_panels.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/extended_data_proteomics.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/extended_data_proteomics.R","superseded figure generation retained for publication provenance"
"figures/figure_01.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/figure_01.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/figure_01_panels.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/figure_01_panels.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/figure_02.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/figure_02.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/figure_03.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/figure_03.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/figure_candidate_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_candidate_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_contract.yml","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,TRUE,"Exp9_manuscript","figures/figure_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_editorial_v8_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_editorial_v8_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_final_truth_v9_contract.yml","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,TRUE,"Exp9_manuscript","figures/figure_final_truth_v9_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_nature_final_v7_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_nature_final_v7_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_nature_v2_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_nature_v2_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_spatial_v6_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_spatial_v6_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_story_v3_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_story_v3_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_story_v4_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_story_v4_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/figure_story_v5_contract.yml","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/figure_story_v5_contract.yml","journal figure assembly contract: panel geometry and exact asset pinning"
"figures/final_truth_v9_annotation_audit.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_annotation_audit.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_claim_audit.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_claim_audit.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_extended_data.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_extended_data.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/final_truth_v9_figure_02.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_figure_02.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/final_truth_v9_figure_03.R","MANUSCRIPT_RENDERER","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_figure_03.R","journal-specific figure assembly; contains no inference calls (S29 verified)"
"figures/final_truth_v9_heatmap_scale_audit.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_heatmap_scale_audit.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_legends.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_legends.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_previews.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_previews.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_readmes.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_readmes.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_reviewer_audit.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_reviewer_audit.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_semantics.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_semantics.R","superseded figure generation retained for publication provenance"
"figures/final_truth_v9_supplementary_tables.R","MANUSCRIPT_RENDERER","publication","SUPERSEDED_PROVENANCE",TRUE,FALSE,"Exp9_manuscript","figures/final_truth_v9_supplementary_tables.R","superseded figure generation retained for publication provenance"
